MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
-0.10052528742559456,0.24692764181481983,-0.08988981063514394,-0.02494919599576703,-0.014146133284854848,0.17503247584485132,0.007264989683057436,-0.006853718441990799,-0.019106654543390382,0.11349032664141923,-0.04807687698781262,0.07565867260662418,0.1956517340212464,0.0,0.27345030033635703,0.03882234868060108,-0.17183236159982082,0.0823941900279339,0.508346845751672,0.6179416242358211,0.19431408571220354,0.7786704877228668
-0.10704288281104181,0.2666751976457573,-0.029662582433751097,-0.02494919599576703,-0.022746168919743164,0.16307078265005615,0.007264989683057436,-0.006853718441990799,-0.019106654543390382,0.11099694325896496,-0.04976371010002831,0.07565867260662418,0.1956517340212464,0.0,0.2626890375280009,-0.08743674132925984,-0.08445815266678114,0.09502177591144083,0.5343039014417684,0.5706248726657672,0.19130521031225003,0.7826597490549095
-0.07494889123959536,0.05674153955995134,0.03577346702035438,-0.003479133744181636,-0.014048640099978483,0.1121797627118834,0.007264989683057436,-0.006853718441990799,-0.008935487107230786,0.11349032664141923,0.1289858608475297,0.11618803253977528,0.1956517340212464,0.0,0.259698606307009,0.03553106087974088,-0.021828881701793316,0.15031969312169144,0.49300128938553023,0.5667658503043659,0.15169411187483248,0.7887118034597413
-0.07494889123959536,0.34998975342078226,0.051442425980534466,-0.003479133744181636,-0.013221369640416031,0.1121797627118834,0.007264989683057436,-0.006853718441990799,-0.008935487107230786,0.11349032664141923,0.127299027735314,0.11618803253977528,0.1956517340212464,0.0,0.26645559046241657,0.03553106087974088,-0.011270570098795478,0.15129955239680967,0.49300128938553023,0.6238834373914305,0.19011464597402786,0.7877605712205059
-0.09142555861973042,0.35763751586761894,0.051442425980534466,-0.003479133744181636,-0.014048640099978483,0.1121797627118834,0.007264989683057436,-0.006853718441990799,-0.008935487107230786,0.11349032664141923,0.1289858608475297,0.11618803253977528,0.1956517340212464,0.0,0.2683482184837484,0.03553106087974088,-0.10099419141412455,0.15076498288850823,0.49300128938553023,0.6699576982666704,0.2152022837206915,0.7771055349816129
-0.06192036585676893,0.2144793037919507,-0.050958764284694626,-0.02494919599576703,-0.023573439379305616,0.20048315911455877,0.007264989683057436,-0.006853718441990799,-0.019106654543390382,0.11349032664141923,-0.014164342571138851,0.07565867260662418,0.23827418016435345,0.0,0.2756376679640397,0.03882234868060108,-0.17183236159982082,0.10205846710750378,0.5912467995873162,0.4278671898113216,-0.2709142762680877,0.7622636560106583
-0.4705628199224245,0.06550891583292065,0.0059784062717206385,-0.11881417623076457,-0.0818359063845243,-0.7243169602379808,-0.035848517511412124,0.0,-0.032700000275025023,-0.08380452916426058,0.049919193080536536,-0.20698135385037641,-0.26686228188518674,0.0,0.26439743860909776,0.025193120974323763,0.00899853218728375,0.13902805088019907,-0.18704142478755575,0.5230256086081458,-0.4700776398068165,0.3351004147135798
-0.8416699442955826,0.363089110300107,-0.021758544974191402,0.07920945082050972,-0.18601929562980948,-0.6678717699159843,-0.012626805763128966,0.0,-0.021327999015381016,-0.056531431315106136,0.037231667228912205,0.1345536799980429,-0.2860981002915234,0.0,-0.6577337584427511,0.025193120974323763,-0.008698537622718437,0.09966538396038267,-0.2845707153412741,-0.38634218441819634,-0.42841494585603423,0.0338136935033767
-0.45188129924064535,0.07536145380028848,-0.0059784062717206385,-0.028289089578753472,-0.056126690735006673,0.43349518351164046,0.010701050003406607,0.0,-0.0434942273764759,-0.08380452916426058,-0.013919634300726808,0.11004071976855449,-0.2168205084444284,0.0,0.207433717042737,0.06495634479453301,0.019723404325835595,0.27435967044016957,0.5168389116305848,0.5314002085217423,0.20029877645483596,0.3622206013121162
-0.3805568344798387,0.06001657058095292,-0.0059784062717206385,-0.028289089578753472,-0.04871567363446823,0.42693115375005347,0.010701050003406607,0.0,0.01132698062665521,0.030440867565911668,-0.022697481964027287,0.11004071976855449,0.2933453937777561,0.0,0.20566665165160328,0.06495634479453301,0.024030703005581775,0.2732447158408953,0.5358557963059661,0.4517926870599263,0.18756373707458113,0.40406538726119584
-0.48265328329105295,0.07536145380028848,-0.0059784062717206385,-0.028289089578753472,-0.056126690735006673,0.3633721168325078,0.010701050003406607,0.0,-0.0434942273764759,-0.024198304602337527,-0.013919634300726808,0.11004071976855449,-0.2168205084444284,0.0,0.207433717042737,0.06495634479453301,0.024030703005581775,0.27435967044016957,0.5168389116305848,0.5255444116433371,0.20029877645483596,0.3706573763438722
-0.3805568344798387,0.06001657058095292,-0.0059784062717206385,-0.028289089578753472,-0.04871567363446823,0.42693115375005347,0.010701050003406607,0.0,0.01132698062665521,0.030440867565911668,-0.022697481964027287,0.11004071976855449,0.27577503600917974,0.0,0.20566665165160328,0.06495634479453301,0.024030703005581775,0.2732447158408953,0.5358557963059661,0.45521548402783085,0.201711297875253,0.40406538726119584
0.4303135178619271,0.7895746848737085,0.126227310154661,0.08770013571465164,0.03549350161917961,-0.07725385847755774,0.0,0.0,0.0078023641230093406,-0.062163257516746145,0.10349849633217942,-0.2016149609175925,-0.2699626299094135,0.0,0.1392203495230161,0.0,-0.03737824667439266,-1.1084962971854346,-0.4916796841599329,-0.5877204368721092,-0.40372711041502074,-0.008097940449645485
0.503904735592625,0.28034067997690837,-0.07061744093860259,-0.11138962984115529,-0.003503876516472073,-0.19714651788997,0.0,0.0,-0.020923311609990728,-0.1570947472533735,0.08907586121293885,-0.20789741186498462,-0.16140047149187425,0.0,0.17515323129308868,0.0,-0.006688349745265344,-1.2250986057642501,-0.0731417870535199,0.546682271986576,0.3128134752615319,0.29143059627270373
0.5367687709128693,0.4797448667261131,-0.1137201163399251,0.08770013571465164,0.03549350161917961,-0.10477708678534606,0.0,0.0,0.0078023641230093406,-0.12964652134045818,-0.05384850305277407,-0.2093278165391348,-0.2379278017892004,0.0,0.15816590237209183,0.0,-0.02334266296433768,-1.2158411239429543,-0.12048595758633236,-0.22364420769626234,-0.42050819236239756,-0.08032912071725745
0.41584589059790833,-0.20339008741206202,-0.05100845668443839,-0.11138962984115529,-0.007715978612865132,-0.19582763442264223,0.0,0.0,-0.03270393572152366,-0.1570947472533735,0.08907586121293885,-0.19134462394263693,-0.21964685863176012,0.0,0.12452729034665848,0.0,0.003191237923699687,-0.9594062259956823,0.6025832079201646,0.780652393771286,-0.44532687801173376,0.28890469587396433
0.3685880508217615,-0.14210681080988624,-0.031349007893161016,-0.02570529919411276,-0.003503876516472073,0.1084141753387763,0.0,0.0,-0.03270393572152366,-0.0022897661445208353,-0.0029286571712058523,-0.1808950664657803,0.23261385115898314,0.0,0.14337144988746786,0.0,0.0017257120970671782,-1.1953187576629525,0.6299017339981974,0.7872719664115473,0.26743460450843465,0.3341991483231301
0.19654591522916162,-0.17601870456084928,-0.031349007893161016,-0.02570529919411276,-0.0030387247405105175,0.1084141753387763,0.0,0.0,0.0004319328053421018,0.052732148654232675,-0.038171725749251706,0.04700402784131745,0.2154435225057015,0.0,0.13998651042569124,0.0,-0.04798096336241314,-1.2456286292004803,0.6243671580066708,0.7831232860227538,0.10760246074522449,0.3860272984879472
0.3350046143997843,0.23603816544460507,0.0,-0.05594690145242676,-0.008495680064652832,0.18783076747729072,0.004847149120134343,0.0,0.0,0.030486301638429858,0.008663349837665516,0.17977220159946614,0.06309085476099185,0.0,0.17995212487544784,0.0,-0.007657393886474811,0.30947848907854064,0.3140112303736141,0.6283898087310992,0.16493010740007322,0.31975615627100573
0.3350046143997843,0.23603816544460507,0.0,-0.05594690145242676,-0.008495680064652832,0.18783076747729072,0.004847149120134343,0.0,0.0,0.030486301638429858,0.008663349837665516,0.17977220159946614,0.06309085476099185,0.0,0.17995212487544784,0.0,-0.007657393886474811,0.30947848907854064,0.3140112303736141,0.6283898087310992,0.16493010740007322,0.31975615627100573
