MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
0.005498694521011202,0.018396945851345662,0.0036629745014215586,0.0005779558526410256,0.001570504525443539,0.01607630565224099,0.0019092084126532427,0.012588602937103132,0.018940277349975075,0.006417350068295491,0.015190877360255399,0.017382601430326758,0.037170691374485615,0.00433217234654876,0.006783741348663171,-0.003548195693801972,-0.008393225170129881,0.007046499871830747,0.0483395673670384,0.02506663146894425,0.004177475931428489,0.04610840359349822
0.005689194830993074,0.011292781232532434,-0.0014525903766480041,0.0006136351155873853,0.0013936206029029562,0.015956618484779028,0.0018723107529149275,0.015709698092396137,0.018352905328283667,0.0062872057106142165,0.01521440600259666,0.017156066796742378,0.03758698810204805,0.0028392204055126056,0.007949667446773674,-0.003677988742783782,0.0013380078639784188,0.007009034712900757,0.05031530062562524,0.030088080399436876,0.005554332548344973,0.049874170113289436
-0.0010056314935718547,0.00986792906847768,-0.0014944055774685694,0.0010136533041077201,0.0016748365358216688,0.01693308994101244,0.0020458991108171175,0.015992441236157902,0.019901536599863903,0.007018902375202743,0.01629074617736478,0.019627209887294158,0.039199819041750746,0.0030921357253828317,0.007946540975281096,-0.003425023397503537,-0.006647582948262425,0.006943127599297441,0.05113188166749751,0.029518132642551792,0.003883942856773501,0.04847259339388984
-0.0009428864034634898,0.01024443018997772,-0.0015417360123683465,0.0008070789727207739,0.0018108891596784816,0.01693308994101244,0.0020511821288891952,0.015992441236157902,0.020075610656422212,0.007018902375202743,0.016055017865546688,0.01950217613193672,0.039199819041750746,0.003228188346911338,0.007946540975281096,-0.0029512298969348195,0.00033951906976653845,0.006943127599297441,0.05076583661775658,0.029718752720800694,0.004581751685764175,0.04918416371197964
-0.0009912675302985007,0.010521397910306405,-0.0014500343910913217,0.000771399709774414,0.0015321308048442007,0.01703833698920789,0.0017372713329677936,0.01593914987104654,0.021607305811849074,0.007018902375202743,0.01830417683111591,0.019496893113864645,0.03975650005006173,0.004322465987715986,0.007946540975281096,-0.0034458985766832482,-0.008586233159057884,0.006881365904409904,0.05064122298146685,0.02375331614370225,0.004092200744271395,0.048408916853150005
0.005303985656282748,0.009628042559106688,-0.0016495525648497278,0.0008640761220885906,0.001686757549759932,0.01692793411333696,0.0019701210955099667,0.015765089461929165,0.018026400336839287,0.006636313308335957,0.01597080855146487,0.0201302894199398,0.03836570833191218,0.0031553291308955523,0.007998684325175419,-0.0025470525369019016,-0.008756959227594053,0.007365701340240775,0.05203228978200059,0.02942161635732191,-0.002575893625835306,0.04957637169882219
-0.00916643290547654,-0.005351533690081851,-0.008955110606766539,-0.0007853504824015544,-0.006118300936359447,-0.05993425294087501,-0.014361203652224503,-0.046157308164256394,-0.029344775953213685,-0.01425931436533574,-0.025460999956467275,-0.03003403432885534,-0.04477809178817552,-0.015863389109981654,-0.003932120260287775,0.0024923635629602358,-0.008048432391660754,0.00126075278960343,0.005902438193879788,0.029055484002819865,-0.05175534027381218,0.041011042001191524
-0.04544814220316766,0.0008428899434147752,-0.021665769081082545,0.0022671418786922005,-0.009126108369964641,-0.06804450904397527,-0.0046250343270730805,-0.03913268848620646,-0.035152484124701004,-0.01563169437693432,-0.028438878196520818,-0.047158711496304025,-0.04421930003692978,-0.024021727219333114,-0.036465261379125875,0.011547669289120677,-0.00552127324117464,0.0025084373008212426,-0.02476367068498803,-0.028605095071616234,-0.04414336087647826,0.002407936117378995
-0.01663185797558981,0.017701603056193563,-0.004029876817076001,-0.0015481127219754854,-0.0012118198422831482,0.01836867891935981,0.003927179138281644,0.020497622832699562,-0.017389687279355713,-0.004644229506375268,-0.008580809556951863,-0.025986157542320143,-0.018837308328438666,-0.001992740744808543,0.006077605084792595,-0.0008213238116422872,-0.0038476921597612092,0.006358613711418002,0.06024089313472359,0.04541485452631605,0.009868603100112523,0.05758545747859898
-0.0043281998563907105,0.007236649015321745,-0.001470000098561286,0.0005914048482190993,0.0003581049777858425,0.017499939737390377,0.003624569265130049,0.014491077092316118,0.021001519978199212,0.00875593478209339,0.0037655950376938563,0.021030063892294493,0.03530151260234561,0.0005946593516637222,0.006061091728515749,-0.001075798828042025,0.0005678292693482945,0.007503387830511201,0.05197120447430279,0.03205156173600699,0.006303803789996891,0.05433742795210037
